title,abstract
"PERANCANGAN DAN PEMBUATAN VIDEO ANIMASI 2D SEBAGAI
MEDIA PROMOSI CAFE GENDHONG KOPI MENGGUNAKAN 
TEKNIK MOTION GRAPHIC","Motion Graphic, Media Publikasi"
"PERANCANGAN DAN PEMBUATAN IKLAN TELEVISI
 “MAKARONI NGEHE” YOGYAKARTA","Iklan televisi, Makaroni Ngehe, motion graphic"
"PERANCANGAN DAN PEMBUATAN IKLAN EVENT GAME MOBA
BERBASIS MOTION GRAPHIC DENGAN TEKNIK KINETIC
TYPOGRAPHY","Motion graphic, Iklan, Game"
"PEMBUATAN IKLAN LAYANAN MASYARAKAT ""JOGJA SMART
SERVICE"" DI DINAS KOMUNIKASI INFORMATIKA DAN 
PERSANDIAN YOGYAKARTA MENGGUNAKAN TEKNIK MOTION
GRAFIK","Iklan, Jogja Smart Service, Videotron, Motion Graphic"
"PEMBUATAN VIDEO IKLAN DIFOUR COFFEE HOUSE
YOGYAKARTA MENGGUNAKAN TEKNIK
LIVE SHOOT DAN MOTION GRAPHIC","Video promosi, iklan, Live Shoot, Motion Graphic"
"PERANCANGAN DAN PEMBUATAN ANIMASI SEBAGAI MEDIA
IKLAN 
 PADA CV.AIKARI HARVEST MENGGUNAKAN
TEKNIK MOTION GRAPIC","Media promosi, animasi, motion graphic"
"PEMBUATAN VIDEO IKLAN SEBAGAI MEDIA PROMOSI HIDDEN                                      
STORE DENGAN MENGGUNAKAN TEKNIK CINEMATIC LIVE                     SHOOT DAN MOTION GRAPHICS","Media Promosi, Multimedia, Motion Graphics, Cinematic Live
Shoot, Media Promotions"
"PERANCANGAN DAN PEMBUATAN IKLAN PT. CENTRAL PLOTTER
INDONESIA DI JAKARTA DENGAN MOTION GRAPHIC 
(Studi Kasus: PT. Central Plotter Indonesia)","Motion Graphic, Iklan, 2 Dimensi, Multimedia"
PERANCANGAN DAN PEMBUATAN IKLAN TELEVISI  PADA DAZZLE YOGYAKARTA DENGAN  METODE MOTION GRAPHIC,"Motion graphic, dazzle, After effect"
"PERANCANGAN DAN PEMBUATAN VIDEO IKLAN “SOVIN
LEATHER BAG” YOGYAKARTA DENGAN LIVE SHOOT DAN MOTION
GRAPHIC","Sovin Leather Bag, Video Iklan, Iklan, Promosi"
"PEMBUATAN IKLAN SEBAGAI MEDIA PROMOSI PADA AWCOFFEE
JOGJA MENGGUNAKAN TEKNIK LIVE SHOOT DAN MOTION
GRAPHIC","Live shoot, Motion Graphic, Iklan, café"
"ANALISIS DAN PEMBUATAN ANIMASI MOTION GRAPHIC
PENYEBARAN VIRUS CORONA","Iklan Layanan Masyarakat, Video Animasi, Motion Graphic, Virus
Corona, Public Service Advertisements, Animated Video"
"PERANCANGAN IKLAN LAYANAN MASYARAKAT TENTANG ALUR
PEMBUATAN E-KTP DENGAN TEKNIK MOTION GRAPHIC","Iklan Layanan Masyarakat, Motion Graphic, e-KTP, Media Sosialisasi"
"PEMBUATAN DAN PERANCANGAN VIDEO COMPANY PROFILE
BERBASIS MULTIMEDIA MENGGUNAKAN METODE MOTION
GRAPHIC SEBAGAI MEDIA INFORMASI DAN PROMOSI 
PADA CV. FAJAR JAYA MULYA","Media periklanan, Teknik Motion Graphic, CV. FAJAR JAYA
MULYA"
"PEMBUATAN VIDEO MOTION GRAPHIC SEBAGAI MEDIA 
PROMOSI AFIKA ID YOGYAKARTA","Video, Motion graphic, Iklan, Afika Id Yogyakarta"
PERANCANGAN DAN PEMBUATAN VIDEO IKLAN KAFEIN KOPI MENGGUNAKAN TEKNIK MOTION GRAPHIC,"Kafein Kopi, informasi, produk, motion graphic"
PERANCANGAN DAN PEMBUATAN VIDEO IKLAN DENGAN  TEKNIK LIVE SHOOT DAN MOTION TRACKING SEBAGAI  MEDIA PROMOSI PADA KEDAI SELASAR,"Video Iklan, Promosi, Kedai Selasar, Live Shoot, Motion Tracking."
"PERANCANGAN IKLAN ECO (EXCELLENT COCONUT OIL) DENGAN
MOTION GRAFIK SEBAGAI MEDIA PROMOSI","Iklan, Motion Graphic, Media Promosi, Animasi"
"PEMBUATAN VIDEO PROMOSI MENGGUNAKAN TEKNIK LIVE
SHOOT DAN MOTION GRAPHIC SEBAGAI MEDIA PROMOSI     
PADA HENZMADE DESIGN YOGYAKARTA","Henzmade Design Yogyakarta, video promosi, iklan video, live
shoot, motion graphic"
"PERANCANGAN DAN PEMBUATAN IKLAN SEBAGAI
MEDIA PROMOSI PADA STEREOS COFFEE
YOGYAKARTA
(Studi Kasus: Stereos Coffee Yogyakarta)","promosi, video, live shoot, motion graphic, stereos coffee,
coffeeshop"
"PEMBUATAN VIDEO SEBAGAI MEDIA PROMOSI
SD BUDI MULIA DUA PANJEN MENGGUNAKAN 
TEKNIK MOTION GRAPHIC",
PEMBUATAN VIDEO PRADA COFFEE MENGGUNAKAN TEKNIK  LIVE SHOOT DAN MOTION GRAPHIC SEBAGAI MEDIA PROMOSI,"promosi, iklan, Live Shoot, Motion Graphic"
"PEMBUATAN IKLAN PADA CV. ISATECH INDONESIA DENGAN
MENGGUNAKAN TEKNIK SLOW MOTION 
DAN MOTION GRAPHIC","Multimedia, Periklanan, Pemasaran"
"PERANCANGAN DAN PEMBUATAN VIDEO IKLAN PRODUK
PABRIK PENGECOAN LOGAM WAHYU PRADANA KLATEN 
MENGGUNAKAN TEKNIK LIVE SHOOT DAN MOTION GRAPHIC","Sosial Media, Media Promosi, Motion Graphic, Video"
"PERANCANGAN DAN PEMBUATAN IKLAN LAYANAN MASYARAKAT TENTANG KARTU IDENTITAS ANAK (KIA)
PADA DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL
KABUPATEN KEBUMEN MENGGUNAKAN 
TEKNIK MOTION GRAPHIC","Iklan Layanan Masyarakat, Motion Graphic, Kartu Identitas Anak,
Media Sosialisasi."
"PERANCANGAN DAN PEMBUATAN VIDEO IKLAN PADA MERAMIE
DENGAN TEKNIK LIVE SHOOT DAN MOTION GRAPHIC","Iklan, Motion Graphic, Live Shoot, Multimedia."
"PEMBUATAN IKLAN KOPI BANUA SLEMAN MENGGUNAKAN 
TEKNIK LIVE SHOOT DAN MOTION GRAPHIC","Video promosi, iklan, Live Shoot, Motion Graphic"
"PERANCANGAN DAN PEMBUATAN VIDEO IKLAN SEPATU SEBAGAI 
MEDIA PROMOSI DK STORE DI SOSIAL MEDIA","video, promosi, live shoot, motion graphic"
"IMPLEMENTASI PENGGABUNGAN TEKNIK LIVESHOOT DAN
MOTION GRAPHIC SEBAGAI MEDIA PROMOSI PADA AR GROUP","Company Profile, Live Shoot, Motion Graphic, Media Promosi,
Video Profile"
"PERANCANGAN DAN PEMBUATAN IKLAN BATIK HUZA YOGYA 
MENGGUNAKAN TEKNIK MOTION GRAPHIC 
DAN LIVESHOOT","Video Iklan, Perancangan dan pembuatan iklan, Batik Huza, Batik Huza Yogya, Live shot, Motion graphic"
"PERANCANGAN DAN PEMBUATAN VIDEO IKLAN PADA DAPUR OMA
DENGAN MENGGUNAKAN TEKNIK LIVE SHOOT, 
MOTION GRAPHIC SEBAGAI MEDIA
 INFORMASI DAN PROMOSI","Iklan, Dapur Oma, Skala Likert"
"PERANCANGAN DAN PEMBUATAN IKLAN PADA PERCETAKAN
FLAVOR INVITATION YOGYAKARTA
DENGAN MOTION GRAPHIC","Media Promosi, Iklan, Motion Graphic, Flavor Invitation, Media Sosial"
"PERANCANGAN PEMBUATAN VIDEO IKLAN PROMOSI
DIMENSION GYM & CAFÉ YOGYAKARTA
MENGGUNAKAN TEKNIK LIVESHOOT
DAN MOTION GRAPHIC","Kebugaran, Motion Graphic,Iklan, Promosi"
"PEMBUATAN VIDEO IKLAN INSTAGRAM PADA CV. WIJAYA
TEKNIK DENGAN KONSEP MOTION GRAPHIC","Teknologi, Multimedia, Media Promosi, Iklan, Motion Graphic, CV.
Wijaya Teknik"
"PERANCANGAN VIDEO IKLAN CAFE GORA BOBA WONOSARI 
MENGGUNAKAN TEKNIK LIVE SHOOT 
DAN MOTION GRAPHIC","Teknologi, Liveshoot, Motion Graphic, Software, Media Sosial"
"PEMBUATAN VIDEO IKLAN PADA KICKSLAB CLEAN AND 
HEALTHY SEBAGAI MEDIA PROMOSI MENGGUNAKAN 
TEKNIK LIVESHOOT DAN MOTION GRAPHIC","Media Promosi, Live Shoot, Motion Graphic"
"PERANCANGAN DAN PEMBUATAN IKLAN SEBAGAI MEDIA
PROMOSI KEDAI KOFFIE PLANKTON DENGAN MENGGUNAKAN
TEKNIK LIVE SHOOT DAN MOTION GRAPHIC","Iklan sebagai media promosi, Motion
graphic, Live shoot"
"PERANCANGAN DAN PEMBUATAN IKLAN SEBAGAI MEDIA
PROMOSI PADA SALON BUNDA DENGAN MENGGUNAKAN TEKNIK
MOTION GRAPHICS","Salon Bunda, Video Iklan, Motion Grafis"
"RANCANG BANGUN IKLAN TV PADA TOKO ALAT TULIS 
PEMBANTU DENGAN MENGGUNAKAN METODE MOTION GRAFIS","Iklan, Multimedia, Toko Alat Tulis"
"PEMBUATAN IKLAN MEDIA SOSIAL PADA HARFU BARBERSHOP
MENGGUNAKAN TEKNIK LIVE SHOOT DAN MOTION GRAPHIC
SEBAGAI MEDIA PROMOSI","Harfu Barbershop, Media, Informasia, Information"
"PENERAPAN TEKNIK LIVE SHOOT DAN MOTION GRAPHICSUNTUK VIDEO PROFIL GESCHOOL 
DI YOGYAKARTA","Iklan, Video Profil, Live Shoot, motion graphics, Geschool"
"PERANCANGAN DAN PEMBUATAN VIDEO IKLAN SEBAGAI
SARANA PROMOSI MENGGUNAKAN TEKNIK MOTION GRAPHIC
DAN ANIMASI PADA OLIVINE CAFE","multimedia, iklan, promosi, desain grafis, motion graphic,
nimasi, metode perancangan."
"PEMBUATAN DAN PERANCANGAN IKLAN MOTION GRAPHIC ROTI 
MARYAM SALMAN SEBAGAI MEDIA PROMOSI","Promosi Roti Maryam Salman, Roti Maryam Salman, motion grafik,
animasi"
"PEMBUATAN VIDEO ANIMASI 2D SEBAGAI MEDIA PROMOSI KOPI
INDIE MENGGUNAKAN TENIK MOTION GRAPHIC","Animasi, Motion Graphic, Promosi"
PERANCANGAN DAN PEMBUATAN IKLAN PADA PO.AGRAMAS BOYOLALI JAWA TENGAH DENGAN ANIMASI 2D,"Motion Graphics, Po.Agramas Boyolali, After Effect"
"ANALISA DAN PEMBUATAN VIDEO PROMOSI 
""RUMAH BANJARSARI"" MENGGUNAKAN 
TEKNIK MOTION GRAPHIC 2D","Vidio Promosi, Iklan, Adobe After Effect, Animasi, 2D, Promotional Videos, Advertising,Adobe After Effect, Animation,"
"PEMBUATAN IKLAN LAYANAN MASYARAKAT “BAHAYA  
MEROKOK” DENGAN MOTION GRAPHIC ANIMASI 2D  
DAN TEKNIK ROTOSCOPING","Iklan, Animasi, Rotoscoping, Motion Graphic, Bahaya Merokok."
"PERANCANGAN DAN PEMBUATAN VIDEO IKLAN
MENGGUNAKAN TEKNIK LIVE SHOOT DAN
3D ANIMASI DI ABC WOODEN TOYS","Video iklan, Multimedia, Live Shoot, 3D Animasi"
"PERANCANGAN IKLAN LAYANAN MASYARAKAT
“DAMPAK PEMANASAN GLOBAL” DENGAN
MOTION GRAPHIC & 3D LAYER",
"IMPLEMENTASI ALGORITMA FUZZY K-MEANS UNTUK
MENENTUKAN PREDIKAT ASISTEN TERBAIK DI FORUM ASISTEN
UNIVERSITAS AMIKOM YOGYAKARTA","Kelompok, Fuzzy K-Means"
"IMPLEMENTASI TRANSFORM WAVELET DAUBECHIES - 4 DAN
CONVOLUTIONAL NEURAL NETWORKS UNTUK KLASIFIKASI
JENIS POLA BATIK","Convolution Neural Networks, CNN, Wavelet, Db-4, Batik,
Klasifikasi"
"IMPLEMENTASI JARINGAN SYARAF TIRUAN PADA
PENGENALAN POLA TENUNAN MOTIF MANGGARAI DENGAN ALGORITMA BACKPROPAGATION","Pengenalan Pola, Jaringan Syaraf Tiruan, Backpropagation. Motif
Tenunan Manggrai"
"GAUSSIAN MIXTURE MODEL UNTUK MENGESTIMASI KEPADATAN
LALU LINTAS","Background subtraction, Gaussian Mixture Model, OpenCV, Python,
Deteksi Kendaraan"
KLASIFIKASI CITRA BUAH APEL MENGGUNAKAN ALGORITMACONVOLUTIONAL NEURAL NETWORK,"Deep Learning, Citra Digital, Apel, Convolutional Neural Network"
"ANALISIS PENGARUH SUDUT CO-OCCURRENCE PADA GRAY
LEVEL CO-OCCURRENCE MATRIX (GLCM) DALAM MENGENALI
DAGING OPLOSAN","Learning Vector Quantization(LVQ), Gray Level Co-Occurrence Matrix(GLCM), Korelasi Bivariate, Analisis Korelasi Dikuadratkan, Fitur GLCM"
"ANALISIS PERBANDINGAN ALGORITMA BACKPROPAGATION
DENGAN LEARNING VECTOR QUANTIZATION (LVQ) UNTUK
MENDETEKSI POLA TAJWID PADA CITRA AL-QURAN","Backpropagation, Learning Vector Quantization (LVQ),
Pengenalan pola, Tajwid, Al-Qur’an"
"IMPLEMENTASI CONVOLUTIONAL NEURAL NETWORK UNTUK
KLASIFIKASI CITRA BUAH PIR MENGGUNAKAN
KERAS DAN TENSORFLOW","Klasifikasi Buah, Convolutional Neural Network, Pir, Deep Learning"
"DETEKSI COVID-19 PADA CITRA X-RAY DADA MENGGUNAKAN
CONVOLUTIONAL NEURAL NETWORK","COVID19, corona, scaling, CLAHE, thresholding, convolutional
neural network"
"PERANCANGAN DAN IMPLEMENTASI DALAM RESTORASI CITRA
KABUR MENGGUNAKAN METODE PENAPIS KONVENSIONAL
WIENER","Restorasi Citra, Wiener"
"IDENTIFIKASI TAHU BERFORMALIN DENGAN 
IMAGE PROCESSING MENGGUNAKAN 
METODE BACKPROPAGATION","Backpropagation, RGB, GLCM, Klasifikasi, Pengolahan Citra
Digital, Tahu, Formalin, Resolusi Piksel."
"STEGANOGRAFI PADA CITRA DIGITAL DENGAN METODE
LEAST SIGNIFICANT BIT, ALGORITMA 
KRIPTOGRAFI MODERN DAN SHA3","Kriptografi, Steganografi, Citra Digital, SHA3, Least Significant
Bit, Kriptografi Modern, Cryptography, Steganography, Digital Image, Modern Cryptography"
"MENGKLASIFIKASI CITRA UNTUK MENETUKAN MASING-MASINGRAS PADA ANJING MENGGUNAKAN MODEL CONVOLUTIONAL
NEURAL NETWORK (CNN)","CNN, Deep Learning, Image Classification, Keras"
"PERBANDINGAN ALGORITMA GREEDY DAN A-STAR UNTUK AI 
DALAM MENCARI LINTASAN TERPENDEK","Algoritma, A*(Astar), Greedy, Pathfinding, Algoritma rute
terpendek, Heuristic"
"KLASIFIKASI X-RAY PARU MANUSIA DIAGNOSIS CORONAVIRUS
PADA PENGOLAHAN CITRA DIGITAL DENGAN EKSTRAKSI
TEKSTUR MENGGUNAKAN METODE LEARNING VECTOR
QUANTIZATION","Learning Vector Quantization, GLCM, Pengolahan Citra Digital,
Rontgen Paru Manusia. Coronavirus."
"IMPLEMENTASI ALGORITMA DJIKSTRA UNTUK PENUNJANG
KEPUTUSAN PENCARIAN JARAK TERDEKAT MENUJU
RUMAH SAKIT ATAU PUSKESMAS","Algoritma Pencarian Rute Terdekat,, Kecerdasan Buatan, Google
Maps, Djikstra"
"DETEKSI TINGKAT KEMATANGAN BUAH STRAWBERRY
BERDASARKAN FITUR WARNA CITRA KULIT STRAWBERRY","algoritma KNN, RGB, HIS, Strawberry"
"IMPLEMENTASI MACHINE LEARNING (CONVOLUTIONAL
NEURAL NETWORK) UNTUK MENDETEKSI PENGGUNAAN
MASKER SECARA REAL-TIME","Machine Learning, Convolutional Neural Networks (CNN), RealTime,
Transfer
Learning,
Fine
Tuning"
"KLASIFIKASI MAKANAN CEPAT SAJI PADA PENGOLAHAN 
CITRA DIGITAL MENGGUNAKAN METODE 
CONVOLUTIONAL NEURAL NETWORK","Deep Learning, Image Classification, Convolutional Neural Network,
Fast Food."
"KLASIFIKASI JENIS TUMOR OTAK BERDASARKAN CITRA MRI
MENGGUNAKAN MOBILE NETWORK","Tumor otak, MRI, klasifikasi, MobileNet, transfer learning"
IMPLEMENTASI ALGORITMA GLCM (GRAY LEVEL COOCCURRENCE MATRIX) DAN BACKPROPAGATION DALAM MENGIDENTIFIKASI DAGING OPLOSAN,"Backpropagation, GLCM( Gray Level Co-Occurance),
Klasifikasi, Daging Oplosan, Daging Kambing"
"IDENTIFIKASI TINGKAT KEMATANGAN BUAH TOMAT DENGAN 
CITRA WARNA BERDASARKAN WARNA KULIT BUAH","Tomat, RGB, HSI, algoritma KNN, Tomato, KNN algorithm"
"KLASIFIKASI TINGKAT KEMATANGAN KOPRA PADA
PENGOLAHAN CITRA DIGITAL DENGAN EKSTRAKSI 
CIRI WARNA MENGGUNAKAN METODE 
K-NEAREST NEIGHBOR","Kopra, Citra Digital, K-Nearest Neighbor, Information Gain"
"IMPLEMENTASI ALGORITMA KNN DAN GLCM DALAM IDENTIFIKASI 
DAGING OPLOSAN","Identifikasi, GLCM, Klasifikasi, KNN, Pengoloahan Citra"
"PENERAPAN INCEPTIONV3 UNTUK 
KLASIFIKASI BENTUK WAJAH","Klasifikasi bentuk wajah, InceptionV3 , Machine Learning, Face shape classification"
"IMPLEMENTASI ALGORITMA CNN UNTUK DETEKSI
CITRA DIGITAL YANG TELAH DIMANIPULASI","Covolutional Neural Network, Klasifikasi Gambar, Error Level
Analysis, Picture Classification"
"IMPLEMENTASI METODE EXTREME LEARNING MACHINE (ELM)
UNTUK IDENTIFIKASI JENIS DAN WARNA MOBIL BERDASARKAN
FITUR BENTUK","Identifikasi, Mobil, ELM, Digital Image Processing"
"KLASIFIKASI KEMATANGAN BUAH TOMAT BERDASARKAN CIRI
TEKSTUR GLCM DENGAN METODE JARINGAN SYARAF TIRUAN
BACKPROPOGATION","tomat, tingkat kematangan, klasifikasi, GLCM, Backpropagation"
PENGOLAHAN CITRA PADA CONVOLUTIONAL NEURAL NETWORK UNTUK MENGKLASIFIKASI MOTIF BATIK,"Convolutional Neural Network, CNN, Motif Batik, optimasi citra batik, optimasi model CNN, Deep Learning, Batik image classification, batik image optimization"
"PENINGKATAN AKURASI IDENTIFIKASI VIDEO DEEPFAKES
MENGGUNAKAN ARSITEKTUR XCEPTIONNET 
DENGAN TRANSFER LEARNING","Deteksi Deepfakes, Improvisasi, XceptionNet, Deepfakes Detection, Improvisation"
"IMPLEMENTASI JARINGAN SYARAF TIRUAN PADA HASIL CITRA
PAP SMEAR UNTUK MENDETEKSI KANKER SERVIKS
MENGGUNAKAN METODE LVQ (LEARNING VECTOR
QUANTIZATION)","Learning Vector Quantization, Kanker Serviks, Pap smear,
Klasifikasi, Classifiction, Cancer"
"IDENTIFIKASI TINGKAT KEMATANGAN BUAH PISANG DENGAN METODE 
TRANSFORMASI RUANG WARNA HSI BERDASARKAN KULIT BUAH","RGB, HIS, KNN, Buah Pisang, Banana Fruit"
"IMPLEMENTASI ALGORITMA K-NEAREST NEIGHBOR
UNTUK KLASIFIKASI KUALITAS AIR PADA BUDIDAYA
IKAN LELE MENGGUNAKAN DIGITAL IMAGE
PROCESSING","Air ikan lele, RGB, HSI, Algoritma"
"IDENTIFIKASI TINGKAT KEMATANGAN TOMAT
DALAM RUANG WARNA HSI DENGAN
ALGORITMA KNN","Tomat, pengolahan citra digital, ruang warna HSI, algoritma KNN."
"CONVOLUTIONAL NEURAL NETWORK UNTUK PENGENALAN
EKSPRESI","Pengenalan Ekspresi Wajah, Ekspresi wajah, Convolutional Neural
Network"
"IMPLEMENTASI IMAGE PROCESSING UNTUK MENGIDENTIFIKASI
PENGGUNAN MASKER MENGGUNAKAN ALGORITMA CNN","Deep Learning, Image Processing, CNN, Identifikasi Penggunaan
Masker, Masker, Identification of the Use of 
Mask"
"MENDETEKSI TINGKAT KEMATANGAN BUAH STRAWBERRY
BERDASARKAN CITRA RGB DENGAN MENGGUNAKAN
ALGORITMA NAÏVE BAYES","Stoberi, Naïve Bayes, RGB, Tingkat Kematangan, Klasifikasi, Strawberry, Maturity Level, Classification."
"IDENTIFIKASI TINGKAT KEMATANGAN CABAI RAWIT DENGAN
MENGGUNAKAN KLASIFIKASI LVQ 3","LVQ 3, HSV, RGB, GLCM, Buah Cabai, Chili"
"IMPLEMENTASI DEEP LEARNING UNTUK DETEKSI PEMAKAIAN
MASKER PADA SAAT NEW NORMAL","Pembelajaran mendalam, Masker wajah, Covid-19, Visi komputer, Deep learning, Face mask, Computer vision"
"PERBAIKAN CITRA WAJAH PADA ALGORITMA LBPH 
DENGAN METODE HISTOGRAM EQUALIATION","Pendeteksian wajah, Haar Cascade Classifier, Local Binary Pattern
Histogram, LBPH, Histogram Equalization, Pencahayaan Pada Wajah."
"IMPLEMENTASI ALGORITMA YOLO (YOU ONLY LOOK ONCE)
UNTUK DETEKSI DAN KLASIFIKASI CITRA SAMPAH","Deep Learning, You Only Look Once (YOLO), Classification, Object
Detection, Sampah"
"KLASIFIKASI PISANG KARBITAN DAN TIDAK KARBITAN
PADA PENGOLAHAN CITRA DIGITAL","Pisang Ambon, Karbit,  Learning Vector Quantization, Pengolahan
Citra Digital, HSI, GLCM"
"PENGOLAHAN CITRA UNTUK MENGKLASIFIKASI
KEMATANGAN BUAH PISANG MENGGUNAKAN
ALGORITMA K-NEAREST NEIGHBOUR",pengolahan citra; pisang; GLCM; HSV; K-Nearest Neighbor
"KLASIFIKASI PARU-PARU COVID-19 BERDASARKAN XRAY
MENGGUNAKAN
ALGORITMA
CNN","Klasifikasi paru-paru, Klasifikasi gambar, COVID-19, CNN,
Artificial Intellegence"
"IMPLEMENTASI METODE CNN DAN DEEP LEARNING UNTUK
MENENTUKAN TINGKAT SANGRAI BIJI KOPI","CNN, Jaringan saraf tiruan, Deep Learning, Algoritma, Tensorflow, sangrai, biji kopi, Neural Network, Algorithm, Roasting, Coffee
beans"
"PENGOLAHAN CITRA DIGITAL TENTANG  KEMATANGAN BUAH
NAGA BERDAGING MERAH (HYLOCEREUZ POLIHEZUS)","Buah naga, KNN,Heu saturation intensity."
"PERBANDINGAN ALGORITMA CONVOLUTIONAL NEURAL
NETWORK DAN K-NEAREST NEIGHBOR UNTUK 
KLASIFIKASI POLA MOTIF BATIK
 DENGAN CITRA DIGITAL","Klasifikasi Batik, Convolutional Neural Network, K-Nearest
Neigbors, Augmentasi data."
"ANALISIS IMPLEMENTASI ALGORITMA VIOLA-JONES 
DALAM MENDETEKSI WAJAH (FACE DETECTION) TERHADAP
BERBAGAI PERUBAHAN EKSPRESI WAJAH","Face Detection, Viola-Jones, Cascade Classifier, Haar-like
Features, Transfer Learning, MobileNetV2"
"KLASIFIKASI JENIS TUMOR OTAK BERDASARKAN CITRA MRI
MENGGUNAKAN EFFICIENT NETWORK","Klasifikasi Gambar, Efficient Network, Tumor Otak"
"IMPLEMENTASI ALGORITMA JARO WINKLER DISTANCE UNTUK
SISTEM PENDETEKSI SIMILARITY PADA DOKUMEN
NASKAH PUBLIKASI","Algoritma Jaro Winkler Distance, Similarity, Artificial Intelligence"
"IMPLEMENTASI ALGORITMA STEMMING NAZIEF DAN ADRIANI
PADA PREPROCESSING ALGORITMA RABIN KARP UNTUK
STEMMING BAHASA INDONESIA","Algoritma, rabin karp, stemming nazief & adriani, fitering kata
umum"
"IMPLEMENTASI ALGORITMA RABIN-KARP PADA PENENTUAN
TEMATIK SKRIPSI","Skripsi, Abstrak, Tematik, String Matching, Rabin-Karp, ord: Thesis, Abstract, Thematic, String Matching, Rabin-Karp, Hash"
"IMPLEMENTASI ALGORITMA NAïVE BAYES CLASSIFIER UNTUK MENENTUKAN  KEPRIBADIAN SISWA
SMP  NEGERI 1 DEPOK  BERDASARKAN TIPOLOGI HIPPOCRATES-GALENUS","Data Mining, Klasifikasi, Naïve Bayes Classifier, Karakteristik 
Kepribadian"
ANALISIS KLASIFIKASI BUNGA IRIS MENGGUNAKAN ALGORITMA C4.5,"Penambangan Data, Klasifikasi, Algoritma C4.5 dan Bunga Iris"
"ANALISIS KINERJA ALGORITMA C4.5 UNTUK PREDIKSI
KETEPATAN KELULUSAN MAHASISWA S1 INFORMATIKA
UNIVERSITAS AMIKOM YOGYAKARTA","Data Mining, Performa, Algoritma C4.5."
"PERBANDINGAN ALGORITMA NAÏVE BAYES CLASSIFIER DAN
DECISION TREE C4.5 UNTUK KLASIFIKASI KEPRIBADIAN 
SISWA SMP PIRI NGAGLIK BERDASARKAN TIPOLOGI
HIPPOCRATES – GALENUS","Klasifikasi, Naïve Bayes, Decision Tree C4.5, Karakteristik
Kepribadian, Tipologi Hippocrates-Galenus, Classification, Personality
Characteristics"
"ANALISIS DATA WORLD HAPPINESS REPORT MENGGUNAKAN
ALGORITMA K-MEANS CLUSTERING","Kebahagiaan, World Happiness Report, Pengelompokkan, K-means
Clustering, DBI"
"CLUSTERING GEMPA BUMI DI PULAU SUMATERA DALAM SATU
TAHUN TERAKHIR DENGAN MENGGUNAKAN ALGORITMA SELF –
ORGANIZING MAPS ( SOMS )","Self-Organizing Map (SOM), Data Mining, Clustering"
"ANALISIS POTENSI PRODUKSI PADI DI INDONESIA
MENGGUNAKAN ALGORITMA K-MEANS DAN ALGORITMA
SILHOUTTE COUFFCIENT","Produksi Padi,Algoritma K-Means,Algoritma Silhouette Coefficient"
"PENGARUH IMPLEMENTASI TEKNIK RESAMPLING DAN FITUR
SELEKSI PADA DATASET IMBALANCE TERHADAP KINERJA
ALGORITMA KLASIFIKASI","Adaptive Synthetic k - Nearest Neighbor, Information Gain,
Ketidakseimbangan   Kelas, Pra pemprosesan, Decision Tree, Naïve Bayes, Fitur Seleksi"
"IMPLEMENTASI ALGORITMA C4.5 UNTUK PEREKRUTAN
ANGGOTA TIM E-SPORTS","E-Sports, Data Mining, Pohon Keputusan, Algoritma C4.5"
"ANALISIS ALGORITMA K-MEANS DALAM PENGELOMPOKKAN
PERSEBARAN COVID-19
DI INDONESIA","Covid-19, Data Mining, K-Means Clustering, Indonesia"
"PENERAPAN METODE RANDOM OVER-SAMPLING UNTUK
MENANGANI DATA IMBALANCED CLASS PADA DATA
KLASIFIKASI EMOSI","Ketidak seimbangan data, Oversampling, KNN, Random Oversampling,
SMOTE
Oversampling."
"IMPLEMENTASI METODE ENSEMBLE PADA ALGORITMA
KLASIFIKASI TERHADAP KASUS IMBALANCED DATASET","Bagging, Balanced-Bagging, Ketidakseimbangan Kelas, Klasifikasi, Bagging, Balanced-Bagging, Class Imbalance, Decision Tree, Classification."
"PERBANDINGAN ALGORITMA ARITHMATIC STRIGHT LINE 
DAN ARITHMATIC GEOMETRIC CURVE 
UNTUK PREDIKSI HARGA BERAS","Sistem Forcasting, Beras, Algoritma Arithmatic Stright Line,
Arithmatic Geometric Curve"
"IMPLEMENTASI TEKNIK DEEP LEARNING UNTUK KLASIFIKASI
MOTIF BATIK DENGAN ARSITEKTUR CONVOLUTIONAL 
NEURAL NETWORKS","convolutional neural networks, inception-v3, klasifikasi, motif
batik"
"ANALISIS PERBANDINGAN ALGORITMA STEMMING NAZIEF &
ADRIANI DENGAN ALGORITMA STEMMING PORTER UNTUK
STEMMING BAHASA INDONESIA","Stemming, Analisis Perbandingan, Algoritma Stemming Nazief &
Adriani, Algoritma Stemming Porter."
"IMPLEMENTASI LOGIKA FUZZY SUGENO DAN ALGORITMA C4.5
UNTUK PREDIKSI CUACA BERBASIS WEB","Data Mining, Analisis, Diagnosa, Kecerdasan Buatan, Prediksi,
Cuaca"
"PERBANDINGAN LOGISTIC REGRESSION DAN RANDOM FOREST
MENGGUNAKAN CORRELATION-BASED FEATURE SELECTION
UNTUK DETEKSI  WEBSITE PHISING","website phising, klasifikasi, logistic regression, random forest,
correlation-based feature selection (CFS)."
